epoch,train loss,val mean dice,val hausdorff
321,0.5113070428371429,0.0017039403319358826,129.13665771484375
322,0.520248380675912,0.019578207284212112,123.44368743896484
323,0.509734321758151,0.006714381277561188,152.57705688476562
324,0.5241208944469691,0.035097718238830566,128.43435668945312
325,0.45831254720687864,0.019550545141100883,121.81275939941406
326,0.49005125984549525,0.012394118122756481,132.43899536132812
327,0.4875560440123081,0.017625750973820686,152.7298583984375
328,0.49156195744872094,0.019765455275774002,126.61126708984375
329,0.53399049192667,0.02260332927107811,152.16171264648438
330,0.5048888940364122,0.029087981209158897,145.43161010742188
331,0.5099215198308229,0.005087518133223057,113.792236328125
332,0.5046791508793831,0.023853551596403122,130.13809204101562
333,0.5148956049233675,0.04228798300027847,145.6181640625
334,0.5117589190602303,0.07020324468612671,143.506103515625
335,0.4833988569676876,0.004090889822691679,133.18829345703125
336,0.5138003204017878,0.042172230780124664,152.04849243164062
337,0.48986849300563334,0.06874541193246841,153.75039672851562
338,0.499584736302495,0.05086435005068779,156.16506958007812
339,0.526036263257265,0.03366156667470932,163.853515625
340,0.502537477388978,0.026265785098075867,164.69024658203125
341,0.502015732973814,0.03194799646735191,163.31417846679688
342,0.4811710860580206,0.02288367599248886,155.30862426757812
343,0.5221838667988777,0.06716980040073395,155.0817108154297
344,0.5175858978182077,0.03950019180774689,129.1883087158203
345,0.4789942367002368,0.03130773827433586,131.96755981445312
346,0.5006466791033745,0.006988631095737219,152.8416748046875
347,0.5306872647255659,0.034322094172239304,131.30520629882812
348,0.5240163885056972,0.03211268037557602,135.4187469482422
349,0.49430902153253553,0.056670092046260834,138.68016052246094
350,0.5043149774894118,0.016268352046608925,147.21246337890625
351,0.5008726291358471,0.018435949459671974,103.90325927734375
352,0.5050307027995586,0.01285409927368164,117.0928726196289
353,0.469855372607708,0.05654339864850044,139.1917724609375
354,0.4827180054038763,0.037620045244693756,139.97134399414062
355,0.485319397225976,0.07241106033325195,150.6334228515625
356,0.5224100243300199,0.049031756818294525,149.9292755126953
357,0.5489838130772113,0.03488979488611221,144.56777954101562
358,0.5229667704552412,0.02403862588107586,137.11764526367188
359,0.5044996745884418,0.03480548784136772,138.7340545654297
360,0.4793407291173935,0.02498510107398033,126.94355773925781
361,0.5152983572334051,0.02587900497019291,126.63630676269531
362,0.49649155214428903,0.0010752688394859433,140.91360473632812
363,0.4774311199784279,0.029255937784910202,117.62056732177734
364,0.5083249773830175,0.011467991396784782,143.65277099609375
365,0.5189656972885132,0.0029824560042470694,153.79495239257812
366,0.53601447455585,0.015837538987398148,84.92626953125
367,0.51231056638062,0.023299122229218483,143.13912963867188
368,0.48104565143585204,0.018536178395152092,140.5771942138672
369,0.5232041973620654,0.02212471142411232,151.1666259765625
370,0.49128106273710725,0.017877131700515747,127.6374282836914
371,0.4843932677060366,0.03867008537054062,131.00302124023438
372,0.4807518506422639,0.037769243121147156,110.05879211425781
373,0.5299877386540175,0.08590056747198105,135.3038330078125
374,0.46690118685364723,0.028764229267835617,137.54359436035156
375,0.5136924341320992,0.016073131933808327,132.92291259765625
376,0.47422890178859234,0.03986157104372978,142.4916229248047
377,0.5042456958442927,0.011480417102575302,165.9032440185547
378,0.5403881778940558,0.007551919668912888,134.83648681640625
379,0.5065844321623445,0.046692993491888046,136.410888671875
380,0.47984170727431774,0.013251468539237976,120.16947937011719
381,0.502479825913906,0.0023475075140595436,113.42574310302734
382,0.5282719850540161,0.01982545107603073,112.30406188964844
383,0.49416497685015204,0.012852412648499012,104.03765869140625
384,0.5172491196542979,0.03259844332933426,125.0907211303711
385,0.4868444874882698,0.07849667966365814,132.71109008789062
386,0.4593658335506916,0.05139383673667908,142.68064880371094
387,0.47641011159867047,0.05118410661816597,133.90725708007812
388,0.5039197709411383,0.033250585198402405,137.78549194335938
389,0.49161063842475416,0.03740280866622925,129.45838928222656
390,0.5185819823294878,0.004783544689416885,110.46614074707031
391,0.49580182917416094,0.03745438903570175,131.8369140625
392,0.5184515982866287,0.04431873559951782,100.37924194335938
393,0.5040559779852629,0.012162668630480766,96.1937255859375
394,0.46432644594460726,0.030595486983656883,146.97506713867188
395,0.5083951525390148,0.04261890426278114,95.45118713378906
396,0.46199928000569346,0.03599011152982712,114.69798278808594
397,0.4892834950238466,0.05346158891916275,129.45640563964844
398,0.5414911635220051,0.04693642258644104,117.66401672363281
399,0.4886019129306078,0.0657191053032875,142.3017120361328
400,0.47478197775781156,0.03309075906872749,141.6171112060547
401,0.5222095385193825,0.05354354530572891,136.89720153808594
402,0.5072857668623328,0.02737567387521267,137.43218994140625
403,0.5122948206961155,0.030239874497056007,138.33065795898438
404,0.5180873963981867,0.02954481914639473,126.99821472167969
405,0.49541883282363414,0.06568297743797302,130.66961669921875
406,0.5139699626713992,0.007107215467840433,105.10177612304688
407,0.5054722420871258,0.022788429632782936,118.67375183105469
408,0.5083737879991531,0.014124393463134766,129.51119995117188
409,0.5289592858403921,0.021753352135419846,131.53887939453125
410,0.47990160193294285,0.012247556820511818,142.54708862304688
411,0.4806018266826868,0.035388730466365814,150.13839721679688
412,0.4950518269091845,0.01822274923324585,139.13363647460938
413,0.5223994847387076,0.04644758999347687,151.18673706054688
414,0.5380937255918979,0.018422776833176613,126.7828598022461
415,0.46997034065425397,0.0387134924530983,140.1387481689453
416,0.5029862653464079,0.05611764267086983,128.2046661376953
417,0.48451689556241034,0.04144303500652313,112.21530151367188
418,0.476074381172657,0.05608222633600235,123.99458312988281
419,0.4563462916761637,0.06353078782558441,135.93698120117188
420,0.47888153642416,0.06473766267299652,134.6719970703125
421,0.511217001453042,0.004276013933122158,109.16641998291016
422,0.5461242821067571,0.03278143331408501,143.9075164794922
423,0.5338597424328327,0.07919324934482574,149.16921997070312
424,0.4752075493335724,0.009495275095105171,123.34690856933594
425,0.5052764993160963,0.0457417331635952,134.05735778808594
426,0.4750376492738724,0.04194727540016174,123.73350524902344
427,0.46216520871967076,0.07870914787054062,135.88633728027344
428,0.4615829478949308,0.05291708558797836,117.96315002441406
429,0.4777454884722829,0.016851922497153282,119.14884948730469
430,0.47200696393847463,0.03220877796411514,111.1727066040039
431,0.49781048484146595,0.04743252322077751,131.14271545410156
432,0.4904731284826994,0.06841310113668442,108.3677749633789
433,0.46275087520480157,0.06165710836648941,148.2024688720703
434,0.49817359521985055,0.07898952066898346,127.1065673828125
435,0.4781247330829501,0.08857262879610062,124.85212707519531
436,0.4739867102354765,0.03850984573364258,127.48046875
437,0.45541126243770125,0.03632586449384689,103.2511215209961
438,0.4957532525062561,0.032497964799404144,131.8451385498047
439,0.47703187372535466,0.05983654782176018,118.83540344238281
440,0.49464145116508007,0.0749552994966507,130.8046417236328
441,0.44812112376093866,0.08697640150785446,137.0564727783203
442,0.4882058011367917,0.04654143378138542,129.1987762451172
443,0.47620013542473316,0.06930379569530487,114.8237075805664
444,0.4570492137223482,0.05480249971151352,124.087890625
445,0.478265269100666,0.08942106366157532,141.19992065429688
446,0.5089819118380546,0.06532377749681473,120.38825988769531
447,0.4884458534419537,0.06950505822896957,127.98046875
448,0.51631276383996,0.06387247145175934,125.10595703125
449,0.5160788705572485,0.07272589206695557,152.75830078125
450,0.5307167798280716,0.03933078795671463,148.54441833496094
451,0.4391336694359779,0.07762965559959412,142.3752899169922
452,0.5049943124875427,0.04515410214662552,126.52729797363281
453,0.47401989363133906,0.05856961011886597,124.0250015258789
454,0.4329838899895549,0.08240918815135956,120.72403717041016
455,0.4728651806712151,0.07824777066707611,128.0806427001953
456,0.509016040340066,0.10018110275268555,127.07530212402344
457,0.46707064993679526,0.0825318843126297,148.32508850097656
458,0.47969439793378116,0.09898979961872101,134.20162963867188
459,0.4701249521225691,0.062376897782087326,132.83584594726562
460,0.49050080180168154,0.07246889173984528,129.74176025390625
461,0.48462201505899427,0.07312357425689697,138.9043426513672
462,0.4683564012870193,0.05221956968307495,149.35023498535156
463,0.5035479035228491,0.023643098771572113,127.75212097167969
464,0.48433092311024667,0.07450293004512787,127.80479431152344
465,0.47196017391979694,0.00493254791945219,153.25230407714844
466,0.46888403259217737,0.011342877522110939,136.60028076171875
467,0.45321326293051245,0.04729180783033371,156.57705688476562
468,0.42734104618430135,0.08255847543478012,113.0881118774414
469,0.4476085022091866,0.04035627096891403,120.13003540039062
470,0.4737267132848501,0.05610207840800285,124.08589172363281
471,0.48594662062823774,0.04579658433794975,118.70658874511719
472,0.4658852320164442,0.06075023487210274,147.23587036132812
473,0.4766906829550862,0.002193649997934699,145.244873046875
474,0.4409893523901701,0.06009453535079956,123.8076171875
475,0.48548121098428965,0.07244350761175156,137.5072479248047
476,0.5064842153340579,0.02685493230819702,127.24690246582031
477,0.4169657178223133,0.04329681023955345,130.2104949951172
478,0.49173262175172566,0.04075058177113533,143.1119842529297
479,0.4917160078883171,0.028341073542833328,122.6611557006836
480,0.4631189700216055,0.052621446549892426,149.7514190673828
481,0.48136582840234043,0.0459841713309288,142.73934936523438
482,0.505453209578991,0.026253869757056236,133.37045288085938
483,0.4780759736895561,0.07661278545856476,126.6563720703125
484,0.5082868203520775,0.03132558614015579,130.0115509033203
485,0.491930004581809,0.07673439383506775,124.22093200683594
486,0.4595590436831117,0.033377986401319504,113.58039855957031
487,0.4700474301353097,0.026103287935256958,152.0391845703125
488,0.49456249438226224,0.08154601603746414,128.6304168701172
489,0.484421319514513,0.07513021677732468,125.58534240722656
490,0.43352678082883356,0.06323905289173126,149.3106689453125
491,0.4838507123291492,0.06543222814798355,129.24879455566406
492,0.41858040895313026,0.05160906910896301,124.9708480834961
493,0.42819366715848445,0.05953490734100342,135.46505737304688
494,0.49052945952862503,0.04291125386953354,151.396728515625
495,0.44862171076238155,0.07218983769416809,135.6481475830078
496,0.483089429885149,0.08153138309717178,131.6354217529297
497,0.45155784450471403,0.06996717303991318,133.7454071044922
498,0.49227237403392793,0.06186369061470032,120.1828384399414
499,0.5132525589317083,0.05783788487315178,112.09769439697266
500,0.5351587671786546,0.06316375732421875,122.4063949584961
